"id","device","core_id","reading_mm","reading_reported","date_created"
1445,1,400036001751353338363036,435,"2019-04-06 14:44:51.154","2019-04-06 14:44:51.304304"
1446,1,400036001751353338363036,435,"2019-04-06 15:01:08.901","2019-04-06 15:01:09.028215"
1447,1,400036001751353338363036,465,"2019-04-06 15:02:40.752","2019-04-06 15:02:40.859657"
1448,1,400036001751353338363036,347,"2019-04-06 15:13:32.563","2019-04-06 15:13:32.734966"
1449,1,400036001751353338363036,560,"2019-04-06 15:24:27.421","2019-04-06 15:24:27.520581"
1450,1,400036001751353338363036,461,"2019-04-06 15:40:43.276","2019-04-06 15:40:43.383972"
1451,1,400036001751353338363036,535,"2019-04-06 15:56:36.248","2019-04-06 15:56:36.489174"
1452,1,400036001751353338363036,535,"2019-04-06 16:12:52.898","2019-04-06 16:12:53.113092"
1453,1,400036001751353338363036,534,"2019-04-06 16:28:42.995","2019-04-06 16:28:43.204451"
1454,1,400036001751353338363036,572,"2019-04-06 16:34:09.69","2019-04-06 16:34:09.971691"
1455,1,400036001751353338363036,460,"2019-04-06 16:39:37.36","2019-04-06 16:39:37.561732"
1456,1,400036001751353338363036,538,"2019-04-06 16:45:03.745","2019-04-06 16:45:03.92774"
1457,1,400036001751353338363036,525,"2019-04-06 17:01:21.673","2019-04-06 17:01:21.752478"
1458,1,400036001751353338363036,554,"2019-04-06 17:17:10.961","2019-04-06 17:17:11.222709"
1459,1,400036001751353338363036,575,"2019-04-06 17:28:02.95","2019-04-06 17:28:03.134632"
1460,1,400036001751353338363036,567,"2019-04-06 17:44:19.42","2019-04-06 17:44:19.510451"
1461,1,400036001751353338363036,567,"2019-04-06 18:00:10.168","2019-04-06 18:00:10.319742"
1462,1,400036001751353338363036,159,"2019-04-06 18:05:37.024","2019-04-06 18:05:37.291216"
1463,1,400036001751353338363036,168,"2019-04-06 18:21:53.517","2019-04-06 18:21:53.831749"
1464,1,400036001751353338363036,576,"2019-04-06 18:37:44.696","2019-04-06 18:37:44.812346"
1465,1,400036001751353338363036,567,"2019-04-06 18:54:01.438","2019-04-06 18:54:01.685896"
1466,1,400036001751353338363036,520,"2019-04-06 19:09:51.893","2019-04-06 19:09:51.984035"
1467,1,400036001751353338363036,277,"2019-04-06 19:26:09.033","2019-04-06 19:26:09.250659"
1468,1,400036001751353338363036,485,"2019-04-06 19:30:49.038","2019-04-06 19:30:49.156463"
1469,1,400036001751353338363036,481,"2019-04-06 19:47:05.366","2019-04-06 19:47:05.478413"
1470,1,400036001751353338363036,485,"2019-04-06 20:02:57.022","2019-04-06 20:02:57.189411"
1471,1,400036001751353338363036,481,"2019-04-06 20:19:14.472","2019-04-06 20:19:14.819538"
1472,1,400036001751353338363036,241,"2019-04-06 20:35:05.827","2019-04-06 20:35:05.976682"
1473,1,400036001751353338363036,241,"2019-04-06 20:51:23.423","2019-04-06 20:51:23.654224"
1474,1,400036001751353338363036,250,"2019-04-06 21:07:16.074","2019-04-06 21:07:16.202977"
1475,1,400036001751353338363036,250,"2019-04-06 21:23:32.903","2019-04-06 21:23:33.075693"
1476,1,400036001751353338363036,242,"2019-04-06 21:39:28.471","2019-04-06 21:39:28.682108"
1477,1,400036001751353338363036,237,"2019-04-06 22:03:18.169","2019-04-06 22:03:18.44054"
1478,1,400036001751353338363036,246,"2019-04-06 22:19:34.632","2019-04-06 22:19:34.831598"
1479,1,400036001751353338363036,243,"2019-04-06 22:35:26.952","2019-04-06 22:35:27.09531"
1480,1,400036001751353338363036,243,"2019-04-06 22:51:44.259","2019-04-06 22:51:44.377976"
1481,1,400036001751353338363036,239,"2019-04-06 23:07:34.51","2019-04-06 23:07:34.739257"
1482,1,400036001751353338363036,239,"2019-04-06 23:23:51.913","2019-04-06 23:23:52.109442"
1483,1,400036001751353338363036,239,"2019-04-06 23:39:42.029","2019-04-06 23:39:42.267557"
1484,1,400036001751353338363036,239,"2019-04-06 23:55:58.83","2019-04-06 23:55:59.037564"
1485,1,400036001751353338363036,239,"2019-04-07 00:11:51.419","2019-04-07 00:11:51.577192"
1486,1,400036001751353338363036,239,"2019-04-07 00:28:08.728","2019-04-07 00:28:08.897281"
1487,1,400036001751353338363036,239,"2019-04-07 00:44:01.352","2019-04-07 00:44:01.612862"
1488,1,400036001751353338363036,239,"2019-04-07 01:00:19.161","2019-04-07 01:00:19.277022"
1489,1,400036001751353338363036,239,"2019-04-07 01:16:09.538","2019-04-07 01:16:09.782345"
1490,1,400036001751353338363036,239,"2019-04-07 01:32:26.028","2019-04-07 01:32:26.215952"
1491,1,400036001751353338363036,177,"2019-04-07 01:48:18.153","2019-04-07 01:48:18.295785"
1492,1,400036001751353338363036,168,"2019-04-07 02:04:35.587","2019-04-07 02:04:36.234555"
1493,1,400036001751353338363036,560,"2019-04-07 02:20:26.333","2019-04-07 02:20:26.592049"
1494,1,400036001751353338363036,182,"2019-04-07 02:25:54.02","2019-04-07 02:25:54.152799"
1495,1,400036001751353338363036,564,"2019-04-07 02:36:46.18","2019-04-07 02:36:46.311335"
1496,1,400036001751353338363036,564,"2019-04-07 02:53:02.329","2019-04-07 02:53:02.474493"
1497,1,400036001751353338363036,564,"2019-04-07 03:08:53.99","2019-04-07 03:08:54.171546"
1498,1,400036001751353338363036,525,"2019-04-07 03:14:20.573","2019-04-07 03:14:20.687004"
1499,1,400036001751353338363036,177,"2019-04-07 03:19:46.785","2019-04-07 03:19:46.890801"
1500,1,400036001751353338363036,169,"2019-04-07 03:36:04.702","2019-04-07 03:36:04.784968"
1501,1,400036001751353338363036,177,"2019-04-07 03:51:57.077","2019-04-07 03:51:57.17054"
1502,1,400036001751353338363036,564,"2019-04-07 04:08:13.381","2019-04-07 04:08:13.617231"
1503,1,400036001751353338363036,564,"2019-04-07 04:24:05.87","2019-04-07 04:24:06.069046"
1504,1,400036001751353338363036,564,"2019-04-07 04:40:23.92","2019-04-07 04:40:24.014792"
1505,1,400036001751353338363036,564,"2019-04-07 04:56:16.3","2019-04-07 04:56:16.607098"
1506,1,400036001751353338363036,177,"2019-04-07 05:01:41.877","2019-04-07 05:01:42.049336"
1507,1,400036001751353338363036,177,"2019-04-07 05:17:59.465","2019-04-07 05:17:59.655957"
1508,1,400036001751353338363036,169,"2019-04-07 05:33:49.036","2019-04-07 05:33:49.236302"
1509,1,400036001751353338363036,560,"2019-04-07 05:44:41.355","2019-04-07 05:44:41.602328"
1510,1,400036001751353338363036,564,"2019-04-07 06:00:58.513","2019-04-07 06:00:58.662064"
1511,1,400036001751353338363036,564,"2019-04-07 06:16:49.222","2019-04-07 06:16:49.372384"
1512,1,400036001751353338363036,564,"2019-04-07 06:33:07.302","2019-04-07 06:33:07.585416"
1513,1,400036001751353338363036,568,"2019-04-07 06:49:00.081","2019-04-07 06:49:00.351986"
1514,1,400036001751353338363036,526,"2019-04-07 06:59:51.788","2019-04-07 06:59:51.887741"
1515,1,400036001751353338363036,177,"2019-04-07 07:05:19.126","2019-04-07 07:05:19.328668"
1516,1,400036001751353338363036,177,"2019-04-07 07:21:37.403","2019-04-07 07:21:37.491081"
1517,1,400036001751353338363036,168,"2019-04-07 07:37:29.208","2019-04-07 07:37:29.358725"
1518,1,400036001751353338363036,564,"2019-04-07 07:53:46.349","2019-04-07 07:53:46.488514"
1519,1,400036001751353338363036,564,"2019-04-07 08:09:36.741","2019-04-07 08:09:36.924859"
1520,1,400036001751353338363036,177,"2019-04-07 08:25:53.517","2019-04-07 08:25:53.798192"
1521,1,400036001751353338363036,525,"2019-04-07 08:41:43.317","2019-04-07 08:41:43.539924"
1522,1,400036001751353338363036,177,"2019-04-07 08:47:09.385","2019-04-07 08:47:09.541095"
1523,1,400036001751353338363036,568,"2019-04-07 08:52:35.116","2019-04-07 08:52:35.31886"
1524,1,400036001751353338363036,178,"2019-04-07 08:58:01.892","2019-04-07 08:58:01.995571"
1525,1,400036001751353338363036,564,"2019-04-07 09:03:27.442","2019-04-07 09:03:27.567827"
1526,1,400036001751353338363036,177,"2019-04-07 09:08:54.658","2019-04-07 09:08:54.969658"
1527,1,400036001751353338363036,168,"2019-04-07 09:25:10.97","2019-04-07 09:25:11.234593"
1528,1,400036001751353338363036,169,"2019-04-07 09:41:03.016","2019-04-07 09:41:03.134495"
1529,1,400036001751353338363036,560,"2019-04-07 09:51:55.474","2019-04-07 09:51:55.667542"
1530,1,400036001751353338363036,564,"2019-04-07 10:08:12.931","2019-04-07 10:08:13.143717"
1531,1,400036001751353338363036,564,"2019-04-07 10:24:04.736","2019-04-07 10:24:04.903309"
1532,1,400036001751353338363036,564,"2019-04-07 10:40:21.552","2019-04-07 10:40:21.75601"
1533,1,400036001751353338363036,177,"2019-04-07 10:56:13.695","2019-04-07 10:56:13.833022"
1534,1,400036001751353338363036,168,"2019-04-07 11:12:29.842","2019-04-07 11:12:30.083073"
1535,1,400036001751353338363036,168,"2019-04-07 11:28:19.946","2019-04-07 11:28:20.131776"
1536,1,400036001751353338363036,169,"2019-04-07 11:44:38.482","2019-04-07 11:44:38.617511"
1537,1,400036001751353338363036,169,"2019-04-07 12:00:27.281","2019-04-07 12:00:27.379351"
1538,1,400036001751353338363036,177,"2019-04-07 12:16:43.633","2019-04-07 12:16:43.756605"
1539,1,400036001751353338363036,564,"2019-04-07 12:32:35.475","2019-04-07 12:32:35.652131"
1540,1,400036001751353338363036,177,"2019-04-07 12:43:27.121","2019-04-07 12:43:27.269613"
1541,1,400036001751353338363036,564,"2019-04-07 12:48:53.374","2019-04-07 12:48:53.553115"
1542,1,400036001751353338363036,177,"2019-04-07 12:59:45.853","2019-04-07 12:59:46.105979"
1543,1,400036001751353338363036,177,"2019-04-07 13:16:02.024","2019-04-07 13:16:02.122072"
1544,1,400036001751353338363036,168,"2019-04-07 13:31:50.796","2019-04-07 13:31:50.913219"
1545,1,400036001751353338363036,169,"2019-04-07 13:44:21.389","2019-04-07 13:44:21.50051"
1546,1,400036001751353338363036,177,"2019-04-07 13:50:06.979","2019-04-07 13:50:07.176723"
1547,1,400036001751353338363036,566,"2019-04-07 13:55:34.485","2019-04-07 13:55:34.7815"
1548,1,400036001751353338363036,172,"2019-04-07 14:01:01.89","2019-04-07 14:01:02.125249"
1549,1,400036001751353338363036,172,"2019-04-07 14:17:19.125","2019-04-07 14:17:19.228281"
1550,1,400036001751353338363036,172,"2019-04-07 14:33:08.758","2019-04-07 14:33:08.869165"
1551,1,400036001751353338363036,173,"2019-04-07 14:47:03.304","2019-04-07 14:47:03.493998"
1552,1,400036001751353338363036,172,"2019-04-07 14:48:13.517","2019-04-07 14:48:13.632158"
1553,1,400036001751353338363036,172,"2019-04-07 15:04:06.016","2019-04-07 15:04:06.171176"
1554,1,400036001751353338363036,559,"2019-04-07 15:20:00.501","2019-04-07 15:20:00.620624"
1555,1,400036001751353338363036,571,"2019-04-07 15:35:53.408","2019-04-07 15:35:53.647288"
1556,1,400036001751353338363036,528,"2019-04-07 15:51:44.055","2019-04-07 15:51:44.187554"
1557,1,400036001751353338363036,535,"2019-04-07 16:07:35.906","2019-04-07 16:07:36.093077"
1558,1,400036001751353338363036,530,"2019-04-07 16:23:27.278","2019-04-07 16:23:27.414933"
1559,1,400036001751353338363036,535,"2019-04-07 16:39:18.006","2019-04-07 16:39:18.097132"
1560,1,400036001751353338363036,538,"2019-04-07 16:55:07.281","2019-04-07 16:55:07.546266"
1561,1,400036001751353338363036,533,"2019-04-07 17:10:58.954","2019-04-07 17:10:59.115244"
1562,1,400036001751353338363036,533,"2019-04-07 17:26:51.139","2019-04-07 17:26:51.34724"
1563,1,400036001751353338363036,532,"2019-04-07 17:42:41.024","2019-04-07 17:42:41.142729"
1564,1,400036001751353338363036,537,"2019-04-07 18:14:28.87","2019-04-07 18:14:29.252803"
1565,1,400036001751353338363036,537,"2019-04-07 18:30:22.96","2019-04-07 18:30:23.140017"
1566,1,400036001751353338363036,538,"2019-04-07 18:46:15.592","2019-04-07 18:46:15.740041"
1567,1,400036001751353338363036,537,"2019-04-07 19:02:06.618","2019-04-07 19:02:06.825601"
1568,1,400036001751353338363036,260,"2019-04-07 19:18:00.893","2019-04-07 19:18:01.186907"
1569,1,400036001751353338363036,255,"2019-04-07 19:33:54.124","2019-04-07 19:33:54.230548"
1570,1,400036001751353338363036,255,"2019-04-07 19:49:45.454","2019-04-07 19:49:45.617491"
1571,1,400036001751353338363036,438,"2019-04-07 20:05:38.158","2019-04-07 20:05:38.381896"
1572,1,400036001751353338363036,469,"2019-04-07 20:21:27.383","2019-04-07 20:21:27.579415"
1573,1,400036001751353338363036,491,"2019-04-07 20:53:10.707","2019-04-07 20:53:10.912927"
1574,1,400036001751353338363036,550,"2019-04-07 21:09:03.156","2019-04-07 21:09:03.329751"
1575,1,400036001751353338363036,551,"2019-04-07 21:24:54.267","2019-04-07 21:24:54.450072"
1576,1,400036001751353338363036,549,"2019-04-07 21:40:45.634","2019-04-07 21:40:45.735914"
1577,1,400036001751353338363036,549,"2019-04-07 21:56:40.444","2019-04-07 21:56:40.588292"
1578,1,400036001751353338363036,547,"2019-04-07 22:12:39.092","2019-04-07 22:12:39.370924"
1579,1,400036001751353338363036,545,"2019-04-07 22:30:38.011","2019-04-07 22:30:38.185484"
1580,1,400036001751353338363036,544,"2019-04-07 22:46:33.625","2019-04-07 22:46:33.828191"
1581,1,400036001751353338363036,544,"2019-04-07 23:02:26.742","2019-04-07 23:02:26.90215"
1582,1,400036001751353338363036,544,"2019-04-07 23:18:17.79","2019-04-07 23:18:17.94312"
1583,1,400036001751353338363036,544,"2019-04-07 23:34:09.762","2019-04-07 23:34:10.164715"
1584,1,400036001751353338363036,544,"2019-04-07 23:50:03.556","2019-04-07 23:50:03.728074"
1585,1,400036001751353338363036,545,"2019-04-08 00:05:55.709","2019-04-08 00:05:55.888357"
1586,1,400036001751353338363036,545,"2019-04-08 00:21:47.669","2019-04-08 00:21:47.820984"
1587,1,400036001751353338363036,545,"2019-04-08 00:37:38.074","2019-04-08 00:37:38.328554"
1588,1,400036001751353338363036,546,"2019-04-08 00:53:29.267","2019-04-08 00:53:29.428123"
1589,1,400036001751353338363036,547,"2019-04-08 01:25:21.38","2019-04-08 01:25:21.715805"
1590,1,400036001751353338363036,547,"2019-04-08 01:41:09.458","2019-04-08 01:41:09.612925"
1591,1,400036001751353338363036,547,"2019-04-08 01:57:01.932","2019-04-08 01:57:02.086345"
1592,1,400036001751353338363036,547,"2019-04-08 02:12:55.21","2019-04-08 02:12:55.422269"
1593,1,400036001751353338363036,548,"2019-04-08 02:28:46.338","2019-04-08 02:28:46.475506"
1594,1,400036001751353338363036,547,"2019-04-08 02:44:39.6","2019-04-08 02:44:39.768435"
1595,1,400036001751353338363036,547,"2019-04-08 03:00:30.067","2019-04-08 03:00:30.297768"
1596,1,400036001751353338363036,548,"2019-04-08 03:16:19.702","2019-04-08 03:16:19.913788"
1597,1,400036001751353338363036,548,"2019-04-08 03:32:09.286","2019-04-08 03:32:09.505757"
1598,1,400036001751353338363036,548,"2019-04-08 03:47:59.343","2019-04-08 03:47:59.473544"
1599,1,400036001751353338363036,548,"2019-04-08 04:03:51.737","2019-04-08 04:03:51.940961"
1600,1,400036001751353338363036,548,"2019-04-08 04:19:43.82","2019-04-08 04:19:43.974305"
1601,1,400036001751353338363036,548,"2019-04-08 04:35:32.966","2019-04-08 04:35:33.148095"
1602,1,400036001751353338363036,548,"2019-04-08 04:51:26.128","2019-04-08 04:51:26.278135"
1603,1,400036001751353338363036,548,"2019-04-08 05:07:15.971","2019-04-08 05:07:16.169516"
1604,1,400036001751353338363036,548,"2019-04-08 05:23:08.16","2019-04-08 05:23:08.421146"
1605,1,400036001751353338363036,548,"2019-04-08 05:38:59.311","2019-04-08 05:38:59.42032"
1606,1,400036001751353338363036,548,"2019-04-08 05:54:50.606","2019-04-08 05:54:50.842217"
1607,1,400036001751353338363036,549,"2019-04-08 06:10:39.992","2019-04-08 06:10:40.135376"
1608,1,400036001751353338363036,548,"2019-04-08 06:26:32.177","2019-04-08 06:26:32.363383"
1609,1,400036001751353338363036,548,"2019-04-08 06:42:23.941","2019-04-08 06:42:24.195769"
1610,1,400036001751353338363036,549,"2019-04-08 06:58:16.787","2019-04-08 06:58:16.893507"
1611,1,400036001751353338363036,548,"2019-04-08 07:14:08.102","2019-04-08 07:14:08.212771"
1612,1,400036001751353338363036,548,"2019-04-08 07:29:59.192","2019-04-08 07:29:59.374447"
1613,1,400036001751353338363036,548,"2019-04-08 07:45:50.108","2019-04-08 07:45:50.289629"
1614,1,400036001751353338363036,548,"2019-04-08 08:01:42.211","2019-04-08 08:01:42.427214"
1615,1,400036001751353338363036,548,"2019-04-08 08:17:34.255","2019-04-08 08:17:34.401396"
1616,1,400036001751353338363036,548,"2019-04-08 08:33:23.885","2019-04-08 08:33:24.099184"
1617,1,400036001751353338363036,549,"2019-04-08 08:49:14.278","2019-04-08 08:49:14.555173"
1618,1,400036001751353338363036,549,"2019-04-08 09:05:06.413","2019-04-08 09:05:06.630743"
1619,1,400036001751353338363036,549,"2019-04-08 09:20:56.114","2019-04-08 09:20:56.391892"
1620,1,400036001751353338363036,549,"2019-04-08 09:36:51.042","2019-04-08 09:36:51.143531"
1621,1,400036001751353338363036,549,"2019-04-08 09:52:43.345","2019-04-08 09:52:43.543187"
1622,1,400036001751353338363036,549,"2019-04-08 10:08:35.514","2019-04-08 10:08:35.627218"
1623,1,400036001751353338363036,549,"2019-04-08 10:24:26.414","2019-04-08 10:24:26.564747"
1624,1,400036001751353338363036,549,"2019-04-08 10:40:25.129","2019-04-08 10:40:25.473593"
1625,1,400036001751353338363036,549,"2019-04-08 10:56:11.695","2019-04-08 10:56:11.814824"
1626,1,400036001751353338363036,549,"2019-04-08 11:12:03.652","2019-04-08 11:12:03.870702"
1627,1,400036001751353338363036,549,"2019-04-08 11:27:56.935","2019-04-08 11:27:57.085666"
1628,1,400036001751353338363036,549,"2019-04-08 11:43:44.02","2019-04-08 11:43:44.167395"
1629,1,400036001751353338363036,549,"2019-04-08 11:59:34.24","2019-04-08 11:59:34.377524"
1630,1,400036001751353338363036,549,"2019-04-08 12:15:26.079","2019-04-08 12:15:26.428535"
1631,1,400036001751353338363036,548,"2019-04-08 12:31:34.07","2019-04-08 12:31:34.237867"
1632,1,400036001751353338363036,548,"2019-04-08 12:47:27.517","2019-04-08 12:47:27.74145"
1633,1,400036001751353338363036,548,"2019-04-08 13:03:17.728","2019-04-08 13:03:17.868584"
1634,1,400036001751353338363036,546,"2019-04-08 13:19:09.795","2019-04-08 13:19:09.911485"
1635,1,400036001751353338363036,546,"2019-04-08 13:34:59.221","2019-04-08 13:34:59.365477"
1636,1,400036001751353338363036,545,"2019-04-08 13:50:48.964","2019-04-08 13:50:49.104512"
1637,1,400036001751353338363036,544,"2019-04-08 14:06:39.223","2019-04-08 14:06:39.35868"
1638,1,400036001751353338363036,544,"2019-04-08 14:22:32.811","2019-04-08 14:22:32.95149"
1639,1,400036001751353338363036,542,"2019-04-08 14:38:23.531","2019-04-08 14:38:23.704933"
1640,1,400036001751353338363036,541,"2019-04-08 14:54:12.186","2019-04-08 14:54:12.599474"
1641,1,400036001751353338363036,540,"2019-04-08 15:10:07.241","2019-04-08 15:10:07.431045"
1642,1,400036001751353338363036,540,"2019-04-08 15:26:06.091","2019-04-08 15:26:06.183301"
1643,1,400036001751353338363036,540,"2019-04-08 15:41:54.887","2019-04-08 15:41:55.030947"
1644,1,400036001751353338363036,539,"2019-04-08 15:57:45.682","2019-04-08 15:57:45.808266"
1645,1,400036001751353338363036,539,"2019-04-08 16:13:38.976","2019-04-08 16:13:39.090858"
1646,1,400036001751353338363036,538,"2019-04-08 16:29:31.543","2019-04-08 16:29:31.660013"
1647,1,400036001751353338363036,537,"2019-04-08 16:45:29.638","2019-04-08 16:45:29.964786"
1648,1,400036001751353338363036,537,"2019-04-08 17:01:25.136","2019-04-08 17:01:25.353823"
1649,1,400036001751353338363036,535,"2019-04-08 17:17:34.433","2019-04-08 17:17:34.528815"
1650,1,400036001751353338363036,535,"2019-04-08 17:33:27.227","2019-04-08 17:33:27.367117"
1651,1,400036001751353338363036,534,"2019-04-08 17:49:18.73","2019-04-08 17:49:18.995051"
1652,1,400036001751353338363036,533,"2019-04-08 18:05:11.359","2019-04-08 18:05:11.598895"
1653,1,400036001751353338363036,533,"2019-04-08 18:21:05.633","2019-04-08 18:21:05.765504"
1654,1,400036001751353338363036,533,"2019-04-08 18:36:56.818","2019-04-08 18:36:57.039047"
1655,1,400036001751353338363036,531,"2019-04-08 19:09:03.36","2019-04-08 19:09:14.315846"
1656,1,400036001751353338363036,540,"2019-04-08 19:25:01.935","2019-04-08 19:25:02.132555"
1657,1,400036001751353338363036,543,"2019-04-08 19:40:53.336","2019-04-08 19:40:53.529564"
1658,1,400036001751353338363036,541,"2019-04-08 19:56:42.928","2019-04-08 19:56:43.102044"
1659,1,400036001751353338363036,542,"2019-04-08 20:12:35.795","2019-04-08 20:12:36.080373"
1660,1,400036001751353338363036,496,"2019-04-08 20:44:47.521","2019-04-08 20:44:47.723253"
1661,1,400036001751353338363036,549,"2019-04-08 21:02:09.222","2019-04-08 21:02:09.36323"
1662,1,400036001751353338363036,546,"2019-04-08 21:19:27.863","2019-04-08 21:19:28.122503"
1663,1,400036001751353338363036,545,"2019-04-08 21:36:54.786","2019-04-08 21:36:54.861533"
1664,1,400036001751353338363036,430,"2019-04-08 21:52:50.297","2019-04-08 21:52:50.450112"
1665,1,400036001751353338363036,450,"2019-04-08 22:08:39.135","2019-04-08 22:08:39.298971"
1666,1,400036001751353338363036,555,"2019-04-08 22:24:57.073","2019-04-08 22:24:57.272816"
1667,1,400036001751353338363036,559,"2019-04-08 22:40:53.229","2019-04-08 22:40:53.459301"
1668,1,400036001751353338363036,556,"2019-04-08 22:57:23.987","2019-04-08 22:57:24.081351"
1669,1,400036001751353338363036,567,"2019-04-08 23:13:20.375","2019-04-08 23:13:20.50871"
1670,1,400036001751353338363036,567,"2019-04-08 23:29:09.943","2019-04-08 23:29:10.151576"
1671,1,400036001751353338363036,567,"2019-04-08 23:45:00.94","2019-04-08 23:45:01.218791"
1672,1,400036001751353338363036,430,"2019-04-09 00:00:51.246","2019-04-09 00:00:51.341166"
1673,1,400036001751353338363036,439,"2019-04-09 00:16:43.381","2019-04-09 00:16:43.557658"
1674,1,400036001751353338363036,551,"2019-04-09 00:48:33.837","2019-04-09 00:48:33.957961"
1675,1,400036001751353338363036,556,"2019-04-09 01:20:38.6","2019-04-09 01:20:50.937009"
1676,1,400036001751353338363036,558,"2019-04-09 01:36:31.729","2019-04-09 01:36:31.82971"
1677,1,400036001751353338363036,562,"2019-04-09 01:52:22.033","2019-04-09 01:52:22.326809"
1678,1,400036001751353338363036,561,"2019-04-09 02:08:14.435","2019-04-09 02:08:14.742954"
1679,1,400036001751353338363036,561,"2019-04-09 02:24:07.99","2019-04-09 02:24:08.216039"
1680,1,400036001751353338363036,560,"2019-04-09 02:40:11.737","2019-04-09 02:40:12.019382"
1681,1,400036001751353338363036,560,"2019-04-09 02:56:07.682","2019-04-09 02:56:07.833295"
1682,1,400036001751353338363036,560,"2019-04-09 03:12:04.644","2019-04-09 03:12:04.902429"
1683,1,400036001751353338363036,559,"2019-04-09 03:28:10.039","2019-04-09 03:28:10.134904"
1684,1,400036001751353338363036,559,"2019-04-09 03:43:59.077","2019-04-09 03:43:59.215116"
1685,1,400036001751353338363036,556,"2019-04-09 04:15:42.47","2019-04-09 04:15:42.696438"
1686,1,400036001751353338363036,556,"2019-04-09 04:47:28.178","2019-04-09 04:47:28.291797"
1687,1,400036001751353338363036,556,"2019-04-09 05:03:21.813","2019-04-09 05:03:21.972071"
1688,1,400036001751353338363036,556,"2019-04-09 05:19:21.645","2019-04-09 05:19:21.878541"
1689,1,400036001751353338363036,556,"2019-04-09 05:35:19.248","2019-04-09 05:35:19.456545"
1690,1,400036001751353338363036,556,"2019-04-09 05:51:11.228","2019-04-09 05:51:11.402642"
1691,1,400036001751353338363036,556,"2019-04-09 06:07:03.709","2019-04-09 06:07:03.957215"
1692,1,400036001751353338363036,556,"2019-04-09 06:22:57.857","2019-04-09 06:22:57.984878"
1693,1,400036001751353338363036,556,"2019-04-09 06:54:47.102","2019-04-09 06:54:47.240514"
1694,1,400036001751353338363036,556,"2019-04-09 07:10:41.439","2019-04-09 07:10:41.554898"
1695,1,400036001751353338363036,556,"2019-04-09 07:26:32.201","2019-04-09 07:26:32.373333"
1696,1,400036001751353338363036,556,"2019-04-09 07:42:25.717","2019-04-09 07:42:25.902074"
1697,1,400036001751353338363036,556,"2019-04-09 07:58:20.536","2019-04-09 07:58:20.667054"
1698,1,400036001751353338363036,556,"2019-04-09 08:14:10.788","2019-04-09 08:14:11.063511"
1699,1,400036001751353338363036,556,"2019-04-09 08:30:02.29","2019-04-09 08:30:02.392372"
1700,1,400036001751353338363036,556,"2019-04-09 08:45:54.261","2019-04-09 08:45:54.434626"
1701,1,400036001751353338363036,556,"2019-04-09 09:01:47.699","2019-04-09 09:01:47.861972"
1702,1,400036001751353338363036,556,"2019-04-09 09:17:37.823","2019-04-09 09:17:38.012945"
1703,1,400036001751353338363036,557,"2019-04-09 09:33:31.337","2019-04-09 09:33:31.457885"
1704,1,400036001751353338363036,557,"2019-04-09 09:49:25.105","2019-04-09 09:49:25.220141"
1705,1,400036001751353338363036,557,"2019-04-09 10:05:16.015","2019-04-09 10:05:16.141861"
1706,1,400036001751353338363036,557,"2019-04-09 10:21:11.877","2019-04-09 10:21:11.997447"
1707,1,400036001751353338363036,557,"2019-04-09 10:37:02.754","2019-04-09 10:37:02.842269"
1708,1,400036001751353338363036,557,"2019-04-09 10:52:57.097","2019-04-09 10:52:57.220986"
1709,1,400036001751353338363036,557,"2019-04-09 11:08:51.173","2019-04-09 11:08:51.312415"
1710,1,400036001751353338363036,557,"2019-04-09 11:24:50.704","2019-04-09 11:24:50.824807"
1711,1,400036001751353338363036,557,"2019-04-09 11:40:44.482","2019-04-09 11:40:44.761752"
1712,1,400036001751353338363036,557,"2019-04-09 11:56:33.891","2019-04-09 11:56:34.043688"
1713,1,400036001751353338363036,557,"2019-04-09 12:12:26.059","2019-04-09 12:12:26.237576"
1714,1,400036001751353338363036,557,"2019-04-09 12:28:21.293","2019-04-09 12:28:21.397396"
1715,1,400036001751353338363036,556,"2019-04-09 12:44:10.268","2019-04-09 12:44:10.432637"
1716,1,400036001751353338363036,556,"2019-04-09 13:00:00.366","2019-04-09 13:00:00.678418"
1717,1,400036001751353338363036,556,"2019-04-09 13:15:50.378","2019-04-09 13:15:50.627508"
1718,1,400036001751353338363036,555,"2019-04-09 13:31:48.106","2019-04-09 13:31:48.332923"
1719,1,400036001751353338363036,555,"2019-04-09 13:47:40.004","2019-04-09 13:47:40.130193"
1720,1,400036001751353338363036,554,"2019-04-09 14:03:29.815","2019-04-09 14:03:29.910433"
1721,1,400036001751353338363036,554,"2019-04-09 14:19:22.843","2019-04-09 14:19:23.016795"
1722,1,400036001751353338363036,554,"2019-04-09 14:35:16.211","2019-04-09 14:35:16.483997"
1723,1,400036001751353338363036,554,"2019-04-09 14:51:08.176","2019-04-09 14:51:08.279609"
1724,1,400036001751353338363036,553,"2019-04-09 15:06:57.608","2019-04-09 15:06:57.784143"
1725,1,400036001751353338363036,554,"2019-04-09 15:22:48.134","2019-04-09 15:22:48.348626"
1726,1,400036001751353338363036,562,"2019-04-09 15:38:41.642","2019-04-09 15:38:41.868992"
1727,1,400036001751353338363036,562,"2019-04-09 15:54:34.227","2019-04-09 15:54:34.429602"
1728,1,400036001751353338363036,561,"2019-04-09 16:10:24.513","2019-04-09 16:10:24.710584"
1729,1,400036001751353338363036,555,"2019-04-09 16:26:13.83","2019-04-09 16:26:13.985286"
